source_file,system_zh,olive_brand,adulterant,round,ratio,olive_fraction_pct,adulteration_pct,adulteration_class,eem_mean,eem_max,eem_std,eem_total,blue_430_480_mean,blue_430_480_max,green_500_560_mean,green_500_560_max,red_600_640_mean,red_600_640_max,uv_red_600_640_mean,uv_blue_430_480_mean,visible_430_640_total,red_blue_ratio,red_green_ratio,green_blue_ratio,red_visible_fraction
data/伯爵特级初榨混西王玉米胚芽油/第二轮/3：8/0_RM.dat,伯爵特级初榨混西王玉米胚芽油,borges_evoo,corn_germ_oil,2,3:8,27.2727,72.7273,heavy_adulteration,241.08082580566406,7320.0400390625,676.8646240234375,2278213.75,150.31173706054688,4540.91015625,88.57911682128906,2052.0400390625,57.32225799560547,1296.18994140625,0.0,0.0,525662.125,0.3813558324534546,0.6471306037530741,0.5893027248850561,0.1472144238561087
data/伯爵特级初榨混西王玉米胚芽油/第二轮/4：7/0_RM.dat,伯爵特级初榨混西王玉米胚芽油,borges_evoo,corn_germ_oil,2,4:7,36.3636,63.6364,heavy_adulteration,255.8636016845703,7853.0498046875,731.1451416015625,2417911.0,161.09335327148438,5180.919921875,112.608642578125,2600.1298828125,75.71648406982422,1696.9100341796875,0.0,0.0,621862.5,0.47001618665300227,0.6723860768049662,0.6990272385063758,0.1643727512108153
data/伯爵特级初榨混西王玉米胚芽油/第二轮/5：6/0_RM.dat,伯爵特级初榨混西王玉米胚芽油,borges_evoo,corn_germ_oil,2,5:6,45.4545,54.5455,heavy_adulteration,269.7666320800781,8480.009765625,784.9920654296875,2549294.75,169.25701904296875,5189.8701171875,139.11578369140625,3170.2099609375,96.78761291503906,2114.22998046875,0.0,0.0,722284.5,0.5718381009571591,0.6957342269228348,0.8219203177279699,0.18090277921971065
data/伯爵特级初榨混西王玉米胚芽油/第二轮/6：5/0_RM.dat,伯爵特级初榨混西王玉米胚芽油,borges_evoo,corn_germ_oil,2,6:5,54.5455,45.4545,light_adulteration,280.3233642578125,8551.9404296875,821.8696899414062,2649055.75,174.01007080078125,5187.52978515625,159.53802490234375,3584.110107421875,113.8379135131836,2460.64990234375,0.0,0.0,798868.5,0.6542030144296078,0.7135472115147391,0.9168321307573156,0.19237357274671316
data/伯爵特级初榨混西王玉米胚芽油/第二轮/7：4/0_RM.dat,伯爵特级初榨混西王玉米胚芽油,borges_evoo,corn_germ_oil,2,7:4,63.6364,36.3636,light_adulteration,287.8387451171875,8565.669921875,851.5010986328125,2720076.0,174.184814453125,5191.43017578125,174.8926239013672,3835.510009765625,126.25150299072266,2676.97998046875,0.0,0.0,849462.5,0.724813484242536,0.7218800853490748,1.004063548515414,0.20064397339470472
data/伯爵特级初榨混西王玉米胚芽油/第二轮/8：3/0_RM.dat,伯爵特级初榨混西王玉米胚芽油,borges_evoo,corn_germ_oil,2,8:3,72.7273,27.2727,light_adulteration,307.6411437988281,8589.7099609375,907.6568603515625,2907208.75,177.2509307861328,5197.3701171875,199.0287628173828,4247.77001953125,146.93724060058594,3047.8798828125,0.0,0.0,936180.4375,0.8289786638632585,0.7382713823988124,1.1228644092970224,0.21188785588652947
data/伯爵特级初榨混西王玉米胚芽油/第二轮/9：2/0_RM.dat,伯爵特级初榨混西王玉米胚芽油,borges_evoo,corn_germ_oil,2,9:2,81.8182,18.1818,light_adulteration,308.2506408691406,8581.2900390625,915.2302856445312,2912968.5,168.86947631835938,5192.35986328125,207.0220947265625,4357.89990234375,155.62796020507812,3186.14990234375,0.0,0.0,951654.875,0.9215872677315284,0.7517456513947843,1.2259296233639447,0.22077094913193107
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/10：1/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,10:1,90.9091,9.0909,pure_evoo_proxy,335.4829406738281,8611.8896484375,946.3455810546875,3170313.75,172.74853515625,5184.75,237.36907958984375,4788.830078125,180.68202209472656,3632.72998046875,0.0,0.0,1060096.0,1.0459250545040844,0.7611860047051864,1.3740728857762643,0.2300930617366445
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/1：10/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,1:10,9.0909,90.9091,heavy_adulteration,263.3799743652344,7316.43994140625,666.5275268554688,2488940.75,215.39564514160156,4444.35009765625,213.8079376220703,3797.06005859375,134.87132263183594,2658.030029296875,0.0,0.0,1022222.125,0.6261562155400822,0.6308059630575095,0.9926288736658703,0.17811811816323372
data/伯爵特级初榨混金龙鱼菜籽油/第一轮/2：9/0_RM.dat,伯爵特级初榨混金龙鱼菜籽油,borges_evoo,rapeseed_oil,1,2:9,18.1818,81.8182,heavy_adulteration,248.6405487060547,7313.66015625,645.6624755859375,2349653.25,188.1004180908203,4109.10986328125,182.6344451904297,3258.39990234375,118.82396697998047,2332.43994140625,0.0,0.0,884927.875,0.6317049560777896,0.6506109305146349,0.9709411923332745,0.18127167637794067
